Iteration,Residual
5.810000000000000000e+02,4.759655082612576749e+00
5.820000000000000000e+02,4.671101253478523674e+00
5.830000000000000000e+02,4.597788821667696091e+00
5.840000000000000000e+02,4.440906041679438587e+00
5.850000000000000000e+02,4.278244007649304237e+00
5.860000000000000000e+02,4.187183941894212502e+00
5.870000000000000000e+02,4.198742010404860281e+00
5.880000000000000000e+02,4.306521878940704262e+00
5.890000000000000000e+02,4.358545895173675078e+00
5.900000000000000000e+02,4.527231199929409478e+00
5.910000000000000000e+02,4.569321537540318445e+00
5.920000000000000000e+02,4.731351022225958047e+00
5.930000000000000000e+02,4.557989126827467707e+00
5.940000000000000000e+02,4.618870761724940266e+00
5.950000000000000000e+02,4.498890898813618477e+00
5.960000000000000000e+02,4.668717909607337013e+00
5.970000000000000000e+02,4.681169176726060144e+00
5.980000000000000000e+02,4.870689933477854616e+00
5.990000000000000000e+02,4.753645125630189483e+00
6.000000000000000000e+02,4.868267315103826931e+00
6.010000000000000000e+02,4.740216445727220673e+00
6.020000000000000000e+02,4.710035521247077916e+00
6.030000000000000000e+02,4.505981755929227006e+00
6.040000000000000000e+02,4.536220140959740910e+00
6.050000000000000000e+02,4.519777332121053703e+00
6.060000000000000000e+02,4.647116505913587936e+00
6.070000000000000000e+02,4.689052136550758476e+00
6.080000000000000000e+02,4.797184483387856524e+00
6.090000000000000000e+02,4.866918750740442334e+00
6.100000000000000000e+02,4.972615404167941122e+00
6.110000000000000000e+02,4.953058079229383459e+00
6.120000000000000000e+02,4.903302873255142913e+00
6.130000000000000000e+02,4.813424983833843207e+00
6.140000000000000000e+02,4.797872976568561931e+00
6.150000000000000000e+02,4.777560033665863237e+00
6.160000000000000000e+02,4.724324172930129961e+00
6.170000000000000000e+02,4.638604860712089994e+00
6.180000000000000000e+02,4.687312235324273324e+00
6.190000000000000000e+02,4.705278124479457702e+00
6.200000000000000000e+02,4.725930683028111368e+00
6.210000000000000000e+02,4.551436915658908511e+00
6.220000000000000000e+02,4.585607464612885487e+00
6.230000000000000000e+02,4.535871120591738581e+00
6.240000000000000000e+02,4.450272470574992312e+00
6.250000000000000000e+02,4.473802462120335832e+00
6.260000000000000000e+02,4.359902196509344741e+00
6.270000000000000000e+02,4.385392871131124970e+00
6.280000000000000000e+02,4.269530751711699601e+00
6.290000000000000000e+02,4.226878847176793741e+00
6.300000000000000000e+02,4.318172058291357196e+00
6.310000000000000000e+02,4.394004906254868281e+00
6.320000000000000000e+02,4.216170149349897756e+00
6.330000000000000000e+02,4.207999777684905851e+00
6.340000000000000000e+02,4.121229647041554145e+00
6.350000000000000000e+02,4.178929928429004903e+00
6.360000000000000000e+02,4.152995206547550389e+00
6.370000000000000000e+02,4.351116760534947225e+00
6.380000000000000000e+02,4.251999247305667140e+00
6.390000000000000000e+02,4.326958526248708026e+00
6.400000000000000000e+02,4.304901970808203693e+00
6.410000000000000000e+02,4.287583735900841297e+00
6.420000000000000000e+02,4.296369797406273783e+00
6.430000000000000000e+02,4.367478292009177920e+00
6.440000000000000000e+02,4.350605751848479308e+00
6.450000000000000000e+02,4.266630338278047496e+00
6.460000000000000000e+02,4.197745605534315416e+00
6.470000000000000000e+02,4.062280335335591630e+00
6.480000000000000000e+02,4.045659754598375457e+00
6.490000000000000000e+02,4.008641972049219682e+00
6.500000000000000000e+02,4.057959600386731758e+00
6.510000000000000000e+02,4.185927155024194768e+00
6.520000000000000000e+02,4.302059251373901994e+00
6.530000000000000000e+02,4.362583323382535738e+00
6.540000000000000000e+02,4.352850064706137445e+00
6.550000000000000000e+02,4.214112250278281735e+00
6.560000000000000000e+02,3.942325326817117670e+00
6.570000000000000000e+02,3.901367596182400366e+00
6.580000000000000000e+02,3.925486060626278029e+00
6.590000000000000000e+02,3.939351672238371460e+00
6.600000000000000000e+02,3.954184492732909284e+00
6.610000000000000000e+02,4.025079378053187718e+00
6.620000000000000000e+02,3.852702176821658053e+00
6.630000000000000000e+02,3.912971579263890387e+00
6.640000000000000000e+02,3.908849333113037616e+00
6.650000000000000000e+02,3.919820558463844140e+00
6.660000000000000000e+02,3.921470101037427547e+00
6.670000000000000000e+02,4.005593026464625339e+00
6.680000000000000000e+02,4.058626088310049340e+00
6.690000000000000000e+02,4.177101830994365272e+00
6.700000000000000000e+02,4.276542210879485495e+00
6.710000000000000000e+02,4.235067808754839014e+00
6.720000000000000000e+02,4.258288981835746334e+00
6.730000000000000000e+02,4.165871286347324620e+00
6.740000000000000000e+02,3.990688122797121373e+00
6.750000000000000000e+02,3.888454204761372601e+00
6.760000000000000000e+02,3.815275867983242808e+00
6.770000000000000000e+02,3.719867543047454372e+00
6.780000000000000000e+02,3.587338999987882193e+00
6.790000000000000000e+02,3.608278396586758863e+00
6.800000000000000000e+02,3.498703203092534242e+00
6.810000000000000000e+02,3.583798833509693083e+00
6.820000000000000000e+02,3.584161322213479828e+00
6.830000000000000000e+02,3.700334065700993325e+00
6.840000000000000000e+02,3.771460938746568292e+00
6.850000000000000000e+02,3.727982916632889054e+00
6.860000000000000000e+02,3.746330691082478292e+00
6.870000000000000000e+02,3.839699256858409626e+00
6.880000000000000000e+02,3.878295143441922832e+00
6.890000000000000000e+02,3.875007735864964165e+00
6.900000000000000000e+02,3.919618288776444803e+00
6.910000000000000000e+02,3.868102890772028069e+00
6.920000000000000000e+02,3.910093006597050724e+00
6.930000000000000000e+02,3.788921930799653559e+00
6.940000000000000000e+02,3.744518981453913931e+00
6.950000000000000000e+02,3.678425489514434599e+00
6.960000000000000000e+02,3.690411801701232175e+00
6.970000000000000000e+02,3.673183044489721993e+00
6.980000000000000000e+02,3.841983912302679105e+00
6.990000000000000000e+02,3.790491736654520771e+00
7.000000000000000000e+02,3.858199568432628901e+00
7.010000000000000000e+02,3.822385390565793628e+00
7.020000000000000000e+02,3.869634467643543019e+00
7.030000000000000000e+02,3.885534695128830762e+00
7.040000000000000000e+02,4.035998400153486543e+00
7.050000000000000000e+02,4.018862650738249442e+00
7.060000000000000000e+02,4.063215357482764745e+00
7.070000000000000000e+02,3.974969868248315663e+00
7.080000000000000000e+02,3.961004185814927858e+00
7.090000000000000000e+02,3.871567570669371516e+00
7.100000000000000000e+02,3.864127695786122807e+00
7.110000000000000000e+02,3.911189674845340747e+00
7.120000000000000000e+02,3.869509429125022937e+00
7.130000000000000000e+02,3.875782170457553022e+00
7.140000000000000000e+02,3.752193349977996917e+00
7.150000000000000000e+02,3.704883766489251329e+00
7.160000000000000000e+02,3.618041062349680814e+00
7.170000000000000000e+02,3.629531141758919777e+00
7.180000000000000000e+02,3.585209503054351821e+00
7.190000000000000000e+02,3.649134184395774749e+00
7.200000000000000000e+02,3.615899447086989849e+00
7.210000000000000000e+02,3.562354376749482299e+00
7.220000000000000000e+02,3.521439053060785085e+00
7.230000000000000000e+02,3.505813746152711019e+00
7.240000000000000000e+02,3.473635833842342979e+00
7.250000000000000000e+02,3.404501285270489674e+00
7.260000000000000000e+02,3.483263917019793432e+00
7.270000000000000000e+02,3.516409529258047062e+00
7.280000000000000000e+02,3.533565796782458079e+00
7.290000000000000000e+02,3.510071755369218671e+00
7.300000000000000000e+02,3.466360766539906102e+00
7.310000000000000000e+02,3.295566575579923718e+00
7.320000000000000000e+02,3.234946124394281419e+00
7.330000000000000000e+02,3.128809822761274173e+00
7.340000000000000000e+02,3.109271619823777311e+00
7.350000000000000000e+02,3.045073656853920951e+00
7.360000000000000000e+02,3.038493559928708621e+00
7.370000000000000000e+02,3.001555469057387349e+00
7.380000000000000000e+02,3.046023169400684072e+00
7.390000000000000000e+02,3.106122981486486800e+00
7.400000000000000000e+02,3.179404052032964056e+00
7.410000000000000000e+02,3.246768896626412992e+00
7.420000000000000000e+02,3.262842019483228828e+00
7.430000000000000000e+02,3.298179803041346059e+00
7.440000000000000000e+02,3.234677493137162685e+00
7.450000000000000000e+02,3.230939876057056459e+00
7.460000000000000000e+02,3.091098061586763368e+00
7.470000000000000000e+02,3.055422211129600996e+00
7.480000000000000000e+02,2.941004071823546173e+00
7.490000000000000000e+02,2.919413592293679027e+00
7.500000000000000000e+02,2.923844299673745706e+00
7.510000000000000000e+02,2.952289313055433073e+00
7.520000000000000000e+02,2.934262207544759082e+00
7.530000000000000000e+02,2.923585771765169650e+00
7.540000000000000000e+02,2.918030028075691007e+00
7.550000000000000000e+02,2.996732045120321430e+00
7.560000000000000000e+02,2.976473197006701987e+00
7.570000000000000000e+02,2.894471351422116534e+00
7.580000000000000000e+02,2.841232769895018162e+00
7.590000000000000000e+02,2.754215062370533929e+00
7.600000000000000000e+02,2.779912774432031330e+00
7.610000000000000000e+02,2.777923117896548888e+00
7.620000000000000000e+02,2.850543231727803661e+00
7.630000000000000000e+02,2.815912719334534575e+00
7.640000000000000000e+02,2.905379734598416253e+00
7.650000000000000000e+02,2.904565114970385054e+00
7.660000000000000000e+02,2.938198787031736092e+00
7.670000000000000000e+02,2.937558841154054967e+00
7.680000000000000000e+02,2.838576272909227871e+00
7.690000000000000000e+02,2.775881045112161161e+00
7.700000000000000000e+02,2.692094195288549763e+00
7.710000000000000000e+02,2.707506698532713862e+00
7.720000000000000000e+02,2.715135084027389567e+00
7.730000000000000000e+02,2.740740848564183096e+00
7.740000000000000000e+02,2.652247595573805405e+00
7.750000000000000000e+02,2.737396798295542055e+00
7.760000000000000000e+02,2.747023723599224976e+00
7.770000000000000000e+02,2.759162371434391581e+00
7.780000000000000000e+02,2.839421372836193225e+00
7.790000000000000000e+02,2.894979413562773995e+00
7.800000000000000000e+02,2.899232118141692904e+00
7.810000000000000000e+02,2.904874697248925219e+00
7.820000000000000000e+02,2.923931899919365307e+00
7.830000000000000000e+02,2.783107871332442862e+00
7.840000000000000000e+02,2.693285363775823171e+00
7.850000000000000000e+02,2.537463147158355525e+00
7.860000000000000000e+02,2.482866958162349924e+00
7.870000000000000000e+02,2.380822314715646648e+00
7.880000000000000000e+02,2.391369906763721520e+00
7.890000000000000000e+02,2.361846563120285403e+00
7.900000000000000000e+02,2.468297354372566588e+00
7.910000000000000000e+02,2.427360809296700950e+00
7.920000000000000000e+02,2.465626947644661282e+00
7.930000000000000000e+02,2.537462695780732691e+00
7.940000000000000000e+02,2.643300947513762100e+00
7.950000000000000000e+02,2.616180058459326219e+00
7.960000000000000000e+02,2.688002859682161905e+00
7.970000000000000000e+02,2.579429495618325685e+00
7.980000000000000000e+02,2.590813642289238494e+00
7.990000000000000000e+02,2.514465427033066192e+00
8.000000000000000000e+02,2.396526509564164353e+00
8.010000000000000000e+02,2.365749806147348977e+00
8.020000000000000000e+02,2.336808064207028135e+00
8.030000000000000000e+02,2.328936522406503506e+00
8.040000000000000000e+02,2.306585993116915478e+00
8.050000000000000000e+02,2.307737630983417443e+00
8.060000000000000000e+02,2.270765806540883336e+00
8.070000000000000000e+02,2.313511123136086756e+00
8.080000000000000000e+02,2.276815424685722178e+00
8.090000000000000000e+02,2.278841077904082191e+00
8.100000000000000000e+02,2.251102097013116587e+00
8.110000000000000000e+02,2.209611928990091734e+00
8.120000000000000000e+02,2.228665988756767025e+00
8.130000000000000000e+02,2.178366273536549880e+00
8.140000000000000000e+02,2.172492809014205495e+00
8.150000000000000000e+02,2.102582852717960193e+00
8.160000000000000000e+02,2.095416596969836842e+00
8.170000000000000000e+02,2.068953053366931805e+00
8.180000000000000000e+02,2.047832107609025787e+00
8.190000000000000000e+02,2.023053739907889170e+00
8.200000000000000000e+02,1.978372117766931115e+00
8.210000000000000000e+02,1.976710069257362035e+00
8.220000000000000000e+02,1.930530584831918972e+00
8.230000000000000000e+02,1.895387286129231796e+00
8.240000000000000000e+02,1.858445723778074710e+00
8.250000000000000000e+02,1.887824569365520455e+00
8.260000000000000000e+02,1.881384681221654809e+00
8.270000000000000000e+02,1.899375003104177839e+00
8.280000000000000000e+02,1.928454350814911233e+00
8.290000000000000000e+02,1.929007139292603590e+00
8.300000000000000000e+02,1.964176499521453678e+00
8.310000000000000000e+02,1.958395736242823260e+00
8.320000000000000000e+02,1.931746950354760184e+00
8.330000000000000000e+02,1.915017907262325458e+00
8.340000000000000000e+02,1.867927052679651645e+00
8.350000000000000000e+02,1.818063481993585917e+00
8.360000000000000000e+02,1.785957249066530750e+00
8.370000000000000000e+02,1.774521223725569197e+00
8.380000000000000000e+02,1.698560774536677087e+00
8.390000000000000000e+02,1.742048867463849460e+00
8.400000000000000000e+02,1.725831839805197054e+00
8.410000000000000000e+02,1.738254798517210098e+00
8.420000000000000000e+02,1.777628236252278837e+00
8.430000000000000000e+02,1.796877257171453302e+00
8.440000000000000000e+02,1.759884619069278289e+00
8.450000000000000000e+02,1.801630855093920403e+00
8.460000000000000000e+02,1.775688272538095136e+00
8.470000000000000000e+02,1.757773607044993414e+00
8.480000000000000000e+02,1.754637540737177259e+00
8.490000000000000000e+02,1.747646286856565645e+00
8.500000000000000000e+02,1.743904545492636293e+00
8.510000000000000000e+02,1.772277521424428182e+00
8.520000000000000000e+02,1.733898168500729309e+00
8.530000000000000000e+02,1.748106260828876879e+00
8.540000000000000000e+02,1.776668011152717552e+00
8.550000000000000000e+02,1.783401248354698154e+00
8.560000000000000000e+02,1.770914867355547040e+00
8.570000000000000000e+02,1.774454526947891075e+00
8.580000000000000000e+02,1.739079400702413736e+00
8.590000000000000000e+02,1.741865191756338804e+00
8.600000000000000000e+02,1.722909125566876476e+00
8.610000000000000000e+02,1.717025696817398028e+00
8.620000000000000000e+02,1.701865914748069253e+00
8.630000000000000000e+02,1.687927300804292319e+00
8.640000000000000000e+02,1.640735083567404384e+00
8.650000000000000000e+02,1.641403726191529300e+00
8.660000000000000000e+02,1.654225976531470410e+00
8.670000000000000000e+02,1.639216745985412338e+00
8.680000000000000000e+02,1.660731184711372599e+00
8.690000000000000000e+02,1.659825920675709776e+00
8.700000000000000000e+02,1.679779860685336468e+00
8.710000000000000000e+02,1.656194194718944690e+00
8.720000000000000000e+02,1.668923151438678865e+00
8.730000000000000000e+02,1.663304634541416638e+00
8.740000000000000000e+02,1.649808367675148046e+00
8.750000000000000000e+02,1.605872712259984514e+00
8.760000000000000000e+02,1.574861984647171642e+00
8.770000000000000000e+02,1.556116846080493055e+00
8.780000000000000000e+02,1.539171983752041895e+00
8.790000000000000000e+02,1.521445942261438145e+00
8.800000000000000000e+02,1.517430570122966449e+00
8.810000000000000000e+02,1.483157672612762878e+00
8.820000000000000000e+02,1.526514186932719008e+00
8.830000000000000000e+02,1.487113199150496889e+00
8.840000000000000000e+02,1.496979798559924912e+00
8.850000000000000000e+02,1.479664749272437074e+00
8.860000000000000000e+02,1.510033039690487300e+00
8.870000000000000000e+02,1.478927405311995180e+00
8.880000000000000000e+02,1.467646130816859573e+00
8.890000000000000000e+02,1.467428156834167385e+00
8.900000000000000000e+02,1.480185980823443881e+00
8.910000000000000000e+02,1.499099130433193983e+00
8.920000000000000000e+02,1.459273291116957472e+00
8.930000000000000000e+02,1.476068675265176156e+00
8.940000000000000000e+02,1.478129715584752146e+00
8.950000000000000000e+02,1.465849236367520403e+00
8.960000000000000000e+02,1.437438233796354936e+00
8.970000000000000000e+02,1.409760370504901106e+00
8.980000000000000000e+02,1.374846699898813362e+00
8.990000000000000000e+02,1.382877264470121048e+00
9.000000000000000000e+02,1.380780489141133272e+00
9.010000000000000000e+02,1.364525330871838360e+00
9.020000000000000000e+02,1.385217459345575275e+00
9.030000000000000000e+02,1.385996443397385036e+00
9.040000000000000000e+02,1.369609685358936568e+00
9.050000000000000000e+02,1.365468907246859542e+00
9.060000000000000000e+02,1.378728250612865969e+00
9.070000000000000000e+02,1.338277590728524258e+00
9.080000000000000000e+02,1.356426582464123731e+00
9.090000000000000000e+02,1.312347809448333180e+00
9.100000000000000000e+02,1.301778003763130354e+00
9.110000000000000000e+02,1.288179758119520679e+00
9.120000000000000000e+02,1.274210212949159482e+00
9.130000000000000000e+02,1.256131924692322155e+00
9.140000000000000000e+02,1.301278175891235733e+00
9.150000000000000000e+02,1.264301187561780671e+00
9.160000000000000000e+02,1.290793308565987951e+00
9.170000000000000000e+02,1.295921435636831376e+00
9.180000000000000000e+02,1.316846198407088941e+00
9.190000000000000000e+02,1.315777217340315941e+00
9.200000000000000000e+02,1.322667338250067104e+00
9.210000000000000000e+02,1.324882539897348499e+00
9.220000000000000000e+02,1.282218094426252009e+00
9.230000000000000000e+02,1.281584226269165905e+00
9.240000000000000000e+02,1.257174183957041391e+00
9.250000000000000000e+02,1.266114884477435920e+00
9.260000000000000000e+02,1.223546202889172152e+00
9.270000000000000000e+02,1.229137003739097400e+00
9.280000000000000000e+02,1.196656823747765719e+00
9.290000000000000000e+02,1.200729863040970180e+00
9.300000000000000000e+02,1.169416810030875498e+00
9.310000000000000000e+02,1.200284324675452208e+00
9.320000000000000000e+02,1.221572636507422205e+00
9.330000000000000000e+02,1.244808294432878881e+00
9.340000000000000000e+02,1.234166854424421977e+00
9.350000000000000000e+02,1.222739446969619781e+00
9.360000000000000000e+02,1.205647003902364789e+00
9.370000000000000000e+02,1.201795111788096060e+00
9.380000000000000000e+02,1.208418417131445377e+00
9.390000000000000000e+02,1.205903905980174162e+00
9.400000000000000000e+02,1.192835601689353098e+00
9.410000000000000000e+02,1.167258893169797362e+00
9.420000000000000000e+02,1.171960136672576702e+00
9.430000000000000000e+02,1.155367108456503367e+00
9.440000000000000000e+02,1.157420608005062412e+00
9.450000000000000000e+02,1.147666828581261900e+00
9.460000000000000000e+02,1.138006875791391703e+00
9.470000000000000000e+02,1.122516049798562454e+00
9.480000000000000000e+02,1.130671369614603128e+00
9.490000000000000000e+02,1.125334327924369493e+00
9.500000000000000000e+02,1.102234993341442593e+00
9.510000000000000000e+02,1.127352715517695003e+00
9.520000000000000000e+02,1.124543331200009266e+00
9.530000000000000000e+02,1.098568070054207979e+00
9.540000000000000000e+02,1.110231290631623846e+00
9.550000000000000000e+02,1.128562379107094227e+00
9.560000000000000000e+02,1.114074072591129561e+00
9.570000000000000000e+02,1.137128188815653473e+00
9.580000000000000000e+02,1.103847131965949302e+00
9.590000000000000000e+02,1.082925020525646209e+00
9.600000000000000000e+02,1.108354192903727053e+00
9.610000000000000000e+02,1.106716206599158481e+00
9.620000000000000000e+02,1.090400625632449216e+00
9.630000000000000000e+02,1.109656751992374346e+00
9.640000000000000000e+02,1.095750888054347172e+00
9.650000000000000000e+02,1.117117362899946009e+00
9.660000000000000000e+02,1.119780678547732444e+00
9.670000000000000000e+02,1.150087106705370399e+00
9.680000000000000000e+02,1.163114990434513274e+00
9.690000000000000000e+02,1.165160939587865263e+00
9.700000000000000000e+02,1.158248250208540719e+00
9.710000000000000000e+02,1.161645840450729938e+00
9.720000000000000000e+02,1.161162887700074586e+00
9.730000000000000000e+02,1.150934384779687125e+00
9.740000000000000000e+02,1.172811140516478945e+00
9.750000000000000000e+02,1.151645926496258188e+00
9.760000000000000000e+02,1.158139460567089385e+00
9.770000000000000000e+02,1.142814171240300158e+00
9.780000000000000000e+02,1.177975772064573823e+00
9.790000000000000000e+02,1.176695094458512614e+00
9.800000000000000000e+02,1.205271256212156805e+00
9.810000000000000000e+02,1.170463274730240810e+00
9.820000000000000000e+02,1.159134960052917718e+00
9.830000000000000000e+02,1.132340885875722458e+00
9.840000000000000000e+02,1.094397560015233806e+00
9.850000000000000000e+02,1.073548511172703002e+00
9.860000000000000000e+02,1.067028139689616628e+00
9.870000000000000000e+02,1.067966690805367769e+00
9.880000000000000000e+02,1.073755920573209011e+00
9.890000000000000000e+02,1.073910025638015409e+00
9.900000000000000000e+02,1.095480182444285466e+00
9.910000000000000000e+02,1.126722815290852608e+00
9.920000000000000000e+02,1.116261611598758252e+00
9.930000000000000000e+02,1.116278392651590456e+00
9.940000000000000000e+02,1.101413712943309475e+00
9.950000000000000000e+02,1.052516083211095355e+00
9.960000000000000000e+02,1.049502852684478738e+00
9.970000000000000000e+02,1.022386208935658569e+00
9.980000000000000000e+02,1.032358910044046896e+00
9.990000000000000000e+02,1.028499235393925737e+00
1.000000000000000000e+03,1.049525674182423707e+00
1.001000000000000000e+03,1.029316937185819736e+00
1.002000000000000000e+03,1.065684538117973146e+00
1.003000000000000000e+03,1.039808232574273017e+00
1.004000000000000000e+03,1.053730975164296035e+00
1.005000000000000000e+03,1.045106355275494003e+00
1.006000000000000000e+03,1.051903708436313645e+00
1.007000000000000000e+03,1.062281355262285842e+00
1.008000000000000000e+03,1.080735577657893298e+00
1.009000000000000000e+03,1.062946882072284271e+00
1.010000000000000000e+03,1.050247820316656977e+00
1.011000000000000000e+03,1.062767124271920549e+00
1.012000000000000000e+03,1.058313725995052801e+00
1.013000000000000000e+03,1.049880725928298730e+00
1.014000000000000000e+03,1.056990401916345634e+00
1.015000000000000000e+03,1.026693547978463128e+00
1.016000000000000000e+03,1.027037045644673130e+00
1.017000000000000000e+03,9.921130174856727102e-01
1.018000000000000000e+03,1.005617437677770232e+00
1.019000000000000000e+03,9.711180722028606160e-01
1.020000000000000000e+03,9.965565174441776142e-01
1.021000000000000000e+03,9.684966941635642090e-01
1.022000000000000000e+03,9.874080779989831136e-01
1.023000000000000000e+03,9.637377083003075828e-01
1.024000000000000000e+03,9.889253864518916526e-01
1.025000000000000000e+03,9.867500019100592379e-01
1.026000000000000000e+03,9.988892340640620482e-01
1.027000000000000000e+03,1.003583690883368851e+00
1.028000000000000000e+03,1.008979435137659086e+00
1.029000000000000000e+03,9.946057715250350428e-01
1.030000000000000000e+03,9.740549865424704690e-01
1.031000000000000000e+03,9.666979245791881281e-01
1.032000000000000000e+03,9.636703614799096984e-01
1.033000000000000000e+03,9.370493781591179294e-01
1.034000000000000000e+03,9.211345299494201333e-01
1.035000000000000000e+03,9.012758314878226429e-01
1.036000000000000000e+03,8.974853077750155617e-01
1.037000000000000000e+03,8.972840148794959392e-01
1.038000000000000000e+03,9.034444914346998479e-01
1.039000000000000000e+03,8.981608123470972149e-01
1.040000000000000000e+03,9.280061601290748863e-01
1.041000000000000000e+03,9.382035660284008260e-01
1.042000000000000000e+03,9.361846177884526332e-01
1.043000000000000000e+03,9.181960907667844340e-01
1.044000000000000000e+03,8.973205224250596634e-01
1.045000000000000000e+03,8.821631856594264187e-01
1.046000000000000000e+03,8.620974092371970210e-01
1.047000000000000000e+03,8.688300415048256786e-01
1.048000000000000000e+03,8.469846602902708632e-01
1.049000000000000000e+03,8.789785446608164854e-01
1.050000000000000000e+03,8.630239479568044825e-01
1.051000000000000000e+03,8.756423348493019843e-01
1.052000000000000000e+03,8.722097120252629843e-01
1.053000000000000000e+03,8.833935364283461711e-01
1.054000000000000000e+03,8.560876685045886170e-01
1.055000000000000000e+03,8.717476661242522518e-01
1.056000000000000000e+03,8.675904699626292294e-01
1.057000000000000000e+03,8.802413464037346369e-01
1.058000000000000000e+03,8.880425364043851300e-01
1.059000000000000000e+03,8.876068246113798521e-01
1.060000000000000000e+03,8.790472068424709517e-01
1.061000000000000000e+03,8.825089592622944457e-01
1.062000000000000000e+03,8.884162240115853759e-01
1.063000000000000000e+03,9.035247373611345889e-01
1.064000000000000000e+03,9.058797386666371798e-01
1.065000000000000000e+03,9.267860337317473940e-01
1.066000000000000000e+03,9.189246966958800611e-01
1.067000000000000000e+03,9.411465940792369533e-01
1.068000000000000000e+03,9.263865483819452296e-01
1.069000000000000000e+03,9.296334879043800514e-01
1.070000000000000000e+03,9.119720220823923640e-01
1.071000000000000000e+03,9.497774795371024537e-01
1.072000000000000000e+03,9.377728091248954678e-01
1.073000000000000000e+03,9.633804190530456113e-01
1.074000000000000000e+03,9.366160738224502680e-01
1.075000000000000000e+03,9.530953396627509511e-01
1.076000000000000000e+03,9.637852606415995282e-01
1.077000000000000000e+03,9.737390383838994135e-01
1.078000000000000000e+03,9.470523165019468781e-01
1.079000000000000000e+03,9.434080209133497430e-01
1.080000000000000000e+03,9.497288681707443114e-01
1.081000000000000000e+03,9.528992970221307202e-01
1.082000000000000000e+03,9.370587868622013428e-01
1.083000000000000000e+03,9.150614636864853324e-01
1.084000000000000000e+03,8.859282284354463854e-01
1.085000000000000000e+03,8.782200575789860242e-01
1.086000000000000000e+03,8.615256698562898663e-01
1.087000000000000000e+03,8.555698362079861008e-01
1.088000000000000000e+03,8.341144922415669738e-01
1.089000000000000000e+03,8.288791280707230591e-01
1.090000000000000000e+03,8.346175593120087610e-01
1.091000000000000000e+03,8.357269107159888133e-01
1.092000000000000000e+03,8.359474865467657612e-01
1.093000000000000000e+03,8.377698822967361014e-01
1.094000000000000000e+03,8.743495615771874618e-01
1.095000000000000000e+03,8.874178973925570535e-01
1.096000000000000000e+03,8.996005270009059807e-01
1.097000000000000000e+03,8.944865491234710309e-01
1.098000000000000000e+03,9.016158870247752422e-01
1.099000000000000000e+03,8.749100996546490538e-01
1.100000000000000000e+03,8.728352531882043186e-01
1.101000000000000000e+03,8.449518596314342656e-01
1.102000000000000000e+03,8.323154106219461390e-01
1.103000000000000000e+03,8.136381974224761171e-01
1.104000000000000000e+03,8.219915658581818940e-01
1.105000000000000000e+03,8.260922076600338837e-01
1.106000000000000000e+03,8.297113898425996226e-01
1.107000000000000000e+03,8.261799411905761392e-01
1.108000000000000000e+03,8.120010049216340731e-01
1.109000000000000000e+03,8.175269969575473805e-01
1.110000000000000000e+03,8.131969667500815735e-01
1.111000000000000000e+03,8.062521747763645719e-01
1.112000000000000000e+03,7.827218927949841643e-01
1.113000000000000000e+03,7.668457198054193791e-01
1.114000000000000000e+03,7.603164635158863316e-01
1.115000000000000000e+03,7.394432907350929618e-01
1.116000000000000000e+03,7.358819376275169688e-01
1.117000000000000000e+03,7.152945952774535376e-01
1.118000000000000000e+03,7.084434175882917684e-01
1.119000000000000000e+03,7.031560284789479809e-01
1.120000000000000000e+03,7.037666882888099495e-01
1.121000000000000000e+03,6.993607276335738199e-01
1.122000000000000000e+03,6.920533561436530423e-01
1.123000000000000000e+03,6.785459899684886942e-01
1.124000000000000000e+03,6.693443779343644096e-01
1.125000000000000000e+03,6.680593546550551709e-01
1.126000000000000000e+03,6.816709129180410498e-01
1.127000000000000000e+03,6.691278766518575782e-01
1.128000000000000000e+03,6.657712359308225469e-01
1.129000000000000000e+03,6.637508703975605329e-01
1.130000000000000000e+03,6.666163175583140754e-01
1.131000000000000000e+03,6.600332266292255889e-01
1.132000000000000000e+03,6.610729072431063003e-01
1.133000000000000000e+03,6.298479745369812699e-01
1.134000000000000000e+03,6.253238470503761359e-01
1.135000000000000000e+03,6.176460545271599267e-01
1.136000000000000000e+03,6.084081855730507638e-01
1.137000000000000000e+03,6.154843793444787492e-01
1.138000000000000000e+03,6.136149265411386944e-01
1.139000000000000000e+03,6.208516110821148404e-01
1.140000000000000000e+03,6.165587068426444661e-01
1.141000000000000000e+03,6.109345241458629117e-01
1.142000000000000000e+03,5.948138448474615814e-01
1.143000000000000000e+03,5.896719987826485321e-01
1.144000000000000000e+03,5.721773773283774789e-01
1.145000000000000000e+03,5.660619282923462503e-01
1.146000000000000000e+03,5.632145706565493404e-01
1.147000000000000000e+03,5.512700449423858506e-01
1.148000000000000000e+03,5.511321988033806019e-01
1.149000000000000000e+03,5.458758347354382146e-01
1.150000000000000000e+03,5.424999404755691534e-01
1.151000000000000000e+03,5.347469226416687871e-01
1.152000000000000000e+03,5.391308274792563360e-01
1.153000000000000000e+03,5.389194936103142153e-01
1.154000000000000000e+03,5.383535418166511821e-01
1.155000000000000000e+03,5.491002854291331392e-01
1.156000000000000000e+03,5.468101628565327221e-01
1.157000000000000000e+03,5.360775114219945570e-01
1.158000000000000000e+03,5.362328364272822556e-01
1.159000000000000000e+03,5.281817063405308543e-01
1.160000000000000000e+03,5.200906374090930040e-01
1.161000000000000000e+03,5.165890174258026546e-01
1.162000000000000000e+03,5.097681201939541218e-01
